Date,Product_ID,Product_Name,Category,Units_Sold,Revenue,Stock_Level
2024-12-08,P006,Rain Jacket,Clothing,4,240,173
2024-12-08,P007,Coffee Maker,Home Appliances,14,1120,38
2024-12-09,P001,Winter Coat,Clothing,45,4500,115
2024-12-09,P002,T-Shirt,Clothing,19,475,52
2024-12-09,P003,Chocolate Box,Food,48,960,140
2024-12-09,P004,LED TV,Electronics,23,9200,158
2024-12-09,P005,Notebook Pack,Stationery,7,35,81
2024-12-09,P006,Rain Jacket,Clothing,1,60,196
2024-12-09,P007,Coffee Maker,Home Appliances,3,240,85
2024-12-10,P001,Winter Coat,Clothing,40,4000,19
2024-12-10,P002,T-Shirt,Clothing,9,225,118
2024-12-10,P003,Chocolate Box,Food,23,460,74
2024-12-10,P004,LED TV,Electronics,2,800,108
2024-12-10,P005,Notebook Pack,Stationery,6,30,121
2024-12-10,P006,Rain Jacket,Clothing,5,300,199
2024-12-10,P007,Coffee Maker,Home Appliances,21,1680,191
2024-12-11,P001,Winter Coat,Clothing,49,4900,61
2024-12-11,P002,T-Shirt,Clothing,24,600,33
2024-12-11,P003,Chocolate Box,Food,44,880,94
2024-12-11,P004,LED TV,Electronics,20,8000,152
2024-12-11,P005,Notebook Pack,Stationery,8,40,129
2024-12-11,P006,Rain Jacket,Clothing,3,180,120
2024-12-11,P007,Coffee Maker,Home Appliances,11,880,178
2024-12-12,P001,Winter Coat,Clothing,36,3600,78
2024-12-12,P002,T-Shirt,Clothing,17,425,37
2024-12-12,P003,Chocolate Box,Food,23,460,160
2024-12-12,P004,LED TV,Electronics,17,6800,27
2024-12-12,P005,Notebook Pack,Stationery,5,25,113
2024-12-12,P006,Rain Jacket,Clothing,4,240,196
2024-12-12,P007,Coffee Maker,Home Appliances,3,240,190
2024-12-13,P001,Winter Coat,Clothing,35,3500,181
2024-12-13,P002,T-Shirt,Clothing,15,375,117
2024-12-13,P003,Chocolate Box,Food,40,800,133
2024-12-13,P004,LED TV,Electronics,19,7600,132
2024-12-13,P005,Notebook Pack,Stationery,22,110,146
2024-12-13,P006,Rain Jacket,Clothing,5,300,27
2024-12-13,P007,Coffee Maker,Home Appliances,10,800,139
2024-12-14,P001,Winter Coat,Clothing,46,4600,43
2024-12-14,P002,T-Shirt,Clothing,20,500,182
2024-12-14,P003,Chocolate Box,Food,33,660,128
2024-12-14,P004,LED TV,Electronics,5,2000,102
2024-12-14,P005,Notebook Pack,Stationery,3,15,163
2024-12-14,P006,Rain Jacket,Clothing,2,120,8
2024-12-14,P007,Coffee Maker,Home Appliances,13,1040,28
2024-12-15,P001,Winter Coat,Clothing,46,4600,154
2024-12-15,P002,T-Shirt,Clothing,16,400,79
2024-12-15,P003,Chocolate Box,Food,42,840,132
2024-12-15,P004,LED TV,Electronics,17,6800,170
2024-12-15,P005,Notebook Pack,Stationery,25,125,164
2024-12-15,P006,Rain Jacket,Clothing,2,120,90
2024-12-15,P007,Coffee Maker,Home Appliances,16,1280,138
2024-12-16,P001,Winter Coat,Clothing,35,3500,169
2024-12-16,P002,T-Shirt,Clothing,4,100,200
2024-12-16,P003,Chocolate Box,Food,48,960,152
2024-12-16,P004,LED TV,Electronics,13,5200,97
2024-12-16,P005,Notebook Pack,Stationery,22,110,170
2024-12-16,P006,Rain Jacket,Clothing,4,240,86
2024-12-16,P007,Coffee Maker,Home Appliances,23,1840,170
2024-12-17,P001,Winter Coat,Clothing,47,4700,25
2024-12-17,P002,T-Shirt,Clothing,16,400,53
2024-12-17,P003,Chocolate Box,Food,41,820,183
2024-12-17,P004,LED TV,Electronics,13,5200,108
2024-12-17,P005,Notebook Pack,Stationery,7,35,111
2024-12-17,P006,Rain Jacket,Clothing,2,120,100
2024-12-17,P007,Coffee Maker,Home Appliances,19,1520,84
2024-12-18,P001,Winter Coat,Clothing,37,3700,137
2024-12-18,P002,T-Shirt,Clothing,3,75,24
2024-12-18,P003,Chocolate Box,Food,49,980,149
2024-12-18,P004,LED TV,Electronics,22,8800,189
2024-12-18,P005,Notebook Pack,Stationery,10,50,80
2024-12-18,P006,Rain Jacket,Clothing,4,240,105
2024-12-18,P007,Coffee Maker,Home Appliances,15,1200,100
2024-12-19,P001,Winter Coat,Clothing,50,5000,165
2024-12-19,P002,T-Shirt,Clothing,22,550,34
2024-12-19,P003,Chocolate Box,Food,47,940,27
2024-12-19,P004,LED TV,Electronics,17,6800,138
2024-12-19,P005,Notebook Pack,Stationery,12,60,60
2024-12-19,P006,Rain Jacket,Clothing,4,240,152
2024-12-19,P007,Coffee Maker,Home Appliances,2,160,194
2024-12-20,P001,Winter Coat,Clothing,38,3800,130
2024-12-20,P002,T-Shirt,Clothing,12,300,29
2024-12-20,P003,Chocolate Box,Food,30,600,189
2024-12-20,P004,LED TV,Electronics,16,6400,8
2024-12-20,P005,Notebook Pack,Stationery,9,45,98
2024-12-20,P006,Rain Jacket,Clothing,4,240,116
2024-12-20,P007,Coffee Maker,Home Appliances,22,1760,56
2024-12-21,P001,Winter Coat,Clothing,30,3000,90
2024-12-21,P002,T-Shirt,Clothing,5,125,160
2024-12-21,P003,Chocolate Box,Food,24,480,129
2024-12-21,P004,LED TV,Electronics,11,4400,116
2024-12-21,P005,Notebook Pack,Stationery,13,65,137
2024-12-21,P006,Rain Jacket,Clothing,3,180,85
2024-12-21,P007,Coffee Maker,Home Appliances,15,1200,196
2024-12-22,P001,Winter Coat,Clothing,33,3300,42
2024-12-22,P002,T-Shirt,Clothing,4,100,93
2024-12-22,P003,Chocolate Box,Food,34,680,181
2024-12-22,P004,LED TV,Electronics,15,6000,109
2024-12-22,P005,Notebook Pack,Stationery,8,40,170
2024-12-22,P006,Rain Jacket,Clothing,5,300,19
2024-12-22,P007,Coffee Maker,Home Appliances,5,400,63
2024-12-23,P001,Winter Coat,Clothing,30,3000,48
2024-12-23,P002,T-Shirt,Clothing,10,250,127
2024-12-23,P003,Chocolate Box,Food,49,980,87
2024-12-23,P004,LED TV,Electronics,15,6000,13
2024-12-23,P005,Notebook Pack,Stationery,12,60,141
2024-12-23,P006,Rain Jacket,Clothing,1,60,42
2024-12-23,P007,Coffee Maker,Home Appliances,11,880,110
2024-12-24,P001,Winter Coat,Clothing,48,4800,108
2024-12-24,P002,T-Shirt,Clothing,8,200,80
2024-12-24,P003,Chocolate Box,Food,49,980,84
2024-12-24,P004,LED TV,Electronics,7,2800,66
2024-12-24,P005,Notebook Pack,Stationery,23,115,52
2024-12-24,P006,Rain Jacket,Clothing,4,240,12
2024-12-24,P007,Coffee Maker,Home Appliances,6,480,168
2024-12-25,P001,Winter Coat,Clothing,42,4200,121
2024-12-25,P002,T-Shirt,Clothing,11,275,46
2024-12-25,P003,Chocolate Box,Food,50,1000,173
2024-12-25,P004,LED TV,Electronics,21,8400,7
2024-12-25,P005,Notebook Pack,Stationery,20,100,174
2024-12-25,P006,Rain Jacket,Clothing,3,180,51
2024-12-25,P007,Coffee Maker,Home Appliances,8,640,97
2024-12-26,P001,Winter Coat,Clothing,40,4000,137
2024-12-26,P002,T-Shirt,Clothing,23,575,29
2024-12-26,P003,Chocolate Box,Food,39,780,25
2024-12-26,P004,LED TV,Electronics,24,9600,26
2024-12-26,P005,Notebook Pack,Stationery,12,60,177
2024-12-26,P006,Rain Jacket,Clothing,1,60,35
2024-12-26,P007,Coffee Maker,Home Appliances,9,720,41
2024-12-27,P001,Winter Coat,Clothing,42,4200,124
2024-12-27,P002,T-Shirt,Clothing,14,350,56
2024-12-27,P003,Chocolate Box,Food,42,840,10
2024-12-27,P004,LED TV,Electronics,23,9200,62
2024-12-27,P005,Notebook Pack,Stationery,14,70,162
2024-12-27,P006,Rain Jacket,Clothing,4,240,91
2024-12-27,P007,Coffee Maker,Home Appliances,16,1280,94
2024-12-28,P001,Winter Coat,Clothing,30,3000,157
2024-12-28,P002,T-Shirt,Clothing,11,275,103
2024-12-28,P003,Chocolate Box,Food,23,460,27
2024-12-28,P004,LED TV,Electronics,22,8800,28
2024-12-28,P005,Notebook Pack,Stationery,12,60,137
2024-12-28,P006,Rain Jacket,Clothing,3,180,23
2024-12-28,P007,Coffee Maker,Home Appliances,21,1680,97
2024-12-29,P001,Winter Coat,Clothing,48,4800,51
2024-12-29,P002,T-Shirt,Clothing,13,325,130
2024-12-29,P003,Chocolate Box,Food,46,920,188
2024-12-29,P004,LED TV,Electronics,21,8400,196
2024-12-29,P005,Notebook Pack,Stationery,12,60,182
2024-12-29,P006,Rain Jacket,Clothing,4,240,44
2024-12-29,P007,Coffee Maker,Home Appliances,12,960,197
2024-12-30,P001,Winter Coat,Clothing,47,4700,80
2024-12-30,P002,T-Shirt,Clothing,23,575,145
2024-12-30,P003,Chocolate Box,Food,28,560,69
2024-12-30,P004,LED TV,Electronics,5,2000,163
2024-12-30,P005,Notebook Pack,Stationery,8,40,199
2024-12-30,P006,Rain Jacket,Clothing,4,240,139
2024-12-30,P007,Coffee Maker,Home Appliances,5,400,8
2024-12-31,P001,Winter Coat,Clothing,35,3500,171
2024-12-31,P002,T-Shirt,Clothing,5,125,144
2024-12-31,P003,Chocolate Box,Food,22,440,18
2024-12-31,P004,LED TV,Electronics,13,5200,96
2024-12-31,P005,Notebook Pack,Stationery,5,25,179
2024-12-31,P006,Rain Jacket,Clothing,4,240,38
2024-12-31,P007,Coffee Maker,Home Appliances,20,1600,178
2025-01-01,P001,Winter Coat,Clothing,35,3500,56
2025-01-01,P002,T-Shirt,Clothing,9,225,99
2025-01-01,P003,Chocolate Box,Food,17,340,19
2025-01-01,P004,LED TV,Electronics,18,7200,40
2025-01-01,P005,Notebook Pack,Stationery,8,40,119
2025-01-01,P006,Rain Jacket,Clothing,2,120,80
2025-01-01,P007,Coffee Maker,Home Appliances,5,400,178
2025-01-02,P001,Winter Coat,Clothing,32,3200,24
2025-01-02,P002,T-Shirt,Clothing,13,325,125
2025-01-02,P003,Chocolate Box,Food,16,320,86
2025-01-02,P004,LED TV,Electronics,22,8800,30
2025-01-02,P005,Notebook Pack,Stationery,8,40,40
2025-01-02,P006,Rain Jacket,Clothing,5,300,74
2025-01-02,P007,Coffee Maker,Home Appliances,15,1200,153
2025-01-03,P001,Winter Coat,Clothing,31,3100,165
2025-01-03,P002,T-Shirt,Clothing,8,200,23
2025-01-03,P003,Chocolate Box,Food,19,380,153
2025-01-03,P004,LED TV,Electronics,24,9600,33
2025-01-03,P005,Notebook Pack,Stationery,11,55,104
2025-01-03,P006,Rain Jacket,Clothing,5,300,128
2025-01-03,P007,Coffee Maker,Home Appliances,24,1920,131
2025-01-04,P001,Winter Coat,Clothing,31,3100,56
2025-01-04,P002,T-Shirt,Clothing,2,50,28
2025-01-04,P003,Chocolate Box,Food,6,120,43
2025-01-04,P004,LED TV,Electronics,9,3600,166
2025-01-04,P005,Notebook Pack,Stationery,16,80,86
2025-01-04,P006,Rain Jacket,Clothing,1,60,157
2025-01-04,P007,Coffee Maker,Home Appliances,12,960,157
2025-01-05,P001,Winter Coat,Clothing,23,2300,95
2025-01-05,P002,T-Shirt,Clothing,13,325,103
2025-01-05,P003,Chocolate Box,Food,10,200,102
2025-01-05,P004,LED TV,Electronics,11,4400,38
2025-01-05,P005,Notebook Pack,Stationery,10,50,191
2025-01-05,P006,Rain Jacket,Clothing,2,120,74
2025-01-05,P007,Coffee Maker,Home Appliances,12,960,53
2025-01-06,P001,Winter Coat,Clothing,24,2400,186
2025-01-06,P002,T-Shirt,Clothing,15,375,38
2025-01-06,P003,Chocolate Box,Food,14,280,93
2025-01-06,P004,LED TV,Electronics,16,6400,124
2025-01-06,P005,Notebook Pack,Stationery,9,45,126
2025-01-06,P006,Rain Jacket,Clothing,3,180,29
2025-01-06,P007,Coffee Maker,Home Appliances,21,1680,110
2025-01-07,P001,Winter Coat,Clothing,42,4200,61
2025-01-07,P002,T-Shirt,Clothing,6,150,91
2025-01-07,P003,Chocolate Box,Food,13,260,30
2025-01-07,P004,LED TV,Electronics,6,2400,192
2025-01-07,P005,Notebook Pack,Stationery,15,75,74
2025-01-07,P006,Rain Jacket,Clothing,5,300,65
2025-01-07,P007,Coffee Maker,Home Appliances,15,1200,47
2025-01-08,P001,Winter Coat,Clothing,36,3600,171
2025-01-08,P002,T-Shirt,Clothing,15,375,55
2025-01-08,P003,Chocolate Box,Food,20,400,68
2025-01-08,P004,LED TV,Electronics,24,9600,62
2025-01-08,P005,Notebook Pack,Stationery,14,70,30
2025-01-08,P006,Rain Jacket,Clothing,2,120,180
2025-01-08,P007,Coffee Maker,Home Appliances,18,1440,145
2025-01-09,P001,Winter Coat,Clothing,33,3300,137
2025-01-09,P002,T-Shirt,Clothing,4,100,146
2025-01-09,P003,Chocolate Box,Food,15,300,173
2025-01-09,P004,LED TV,Electronics,24,9600,127
2025-01-09,P005,Notebook Pack,Stationery,11,55,168
2025-01-09,P006,Rain Jacket,Clothing,2,120,24
2025-01-09,P007,Coffee Maker,Home Appliances,20,1600,187
2025-01-10,P001,Winter Coat,Clothing,42,4200,61
2025-01-10,P002,T-Shirt,Clothing,13,325,17
2025-01-10,P003,Chocolate Box,Food,10,200,65
2025-01-10,P004,LED TV,Electronics,18,7200,185
2025-01-10,P005,Notebook Pack,Stationery,12,60,97
2025-01-10,P006,Rain Jacket,Clothing,3,180,71
2025-01-10,P007,Coffee Maker,Home Appliances,23,1840,53
2025-01-11,P001,Winter Coat,Clothing,31,3100,189
2025-01-11,P002,T-Shirt,Clothing,17,425,13
2025-01-11,P003,Chocolate Box,Food,7,140,67
2025-01-11,P004,LED TV,Electronics,2,800,138
2025-01-11,P005,Notebook Pack,Stationery,4,20,187
2025-01-11,P006,Rain Jacket,Clothing,2,120,7
2025-01-11,P007,Coffee Maker,Home Appliances,15,1200,41
2025-01-12,P001,Winter Coat,Clothing,23,2300,61
2025-01-12,P002,T-Shirt,Clothing,20,500,186
2025-01-12,P003,Chocolate Box,Food,8,160,120
2025-01-12,P004,LED TV,Electronics,3,1200,59
2025-01-12,P005,Notebook Pack,Stationery,11,55,55
2025-01-12,P006,Rain Jacket,Clothing,4,240,182
2025-01-12,P007,Coffee Maker,Home Appliances,23,1840,108
2025-01-13,P001,Winter Coat,Clothing,50,5000,181
2025-01-13,P002,T-Shirt,Clothing,19,475,86
2025-01-13,P003,Chocolate Box,Food,20,400,58
2025-01-13,P004,LED TV,Electronics,6,2400,200
2025-01-13,P005,Notebook Pack,Stationery,3,15,14
2025-01-13,P006,Rain Jacket,Clothing,1,60,156
2025-01-13,P007,Coffee Maker,Home Appliances,18,1440,33
2025-01-14,P001,Winter Coat,Clothing,49,4900,79
2025-01-14,P002,T-Shirt,Clothing,14,350,74
2025-01-14,P003,Chocolate Box,Food,15,300,188
2025-01-14,P004,LED TV,Electronics,11,4400,73
2025-01-14,P005,Notebook Pack,Stationery,21,105,40
2025-01-14,P006,Rain Jacket,Clothing,1,60,76
2025-01-14,P007,Coffee Maker,Home Appliances,13,1040,35
2025-01-15,P001,Winter Coat,Clothing,47,4700,134
2025-01-15,P002,T-Shirt,Clothing,20,500,26
2025-01-15,P003,Chocolate Box,Food,20,400,126
2025-01-15,P004,LED TV,Electronics,9,3600,60
2025-01-15,P005,Notebook Pack,Stationery,20,100,80
2025-01-15,P006,Rain Jacket,Clothing,5,300,178
2025-01-15,P007,Coffee Maker,Home Appliances,6,480,115
2025-01-16,P001,Winter Coat,Clothing,21,2100,41
2025-01-16,P002,T-Shirt,Clothing,20,500,170
2025-01-16,P003,Chocolate Box,Food,14,280,171
2025-01-16,P004,LED TV,Electronics,9,3600,164
2025-01-16,P005,Notebook Pack,Stationery,20,100,12
2025-01-16,P006,Rain Jacket,Clothing,2,120,178
2025-01-16,P007,Coffee Maker,Home Appliances,7,560,162
2025-01-17,P001,Winter Coat,Clothing,23,2300,129
2025-01-17,P002,T-Shirt,Clothing,14,350,126
2025-01-17,P003,Chocolate Box,Food,7,140,156
2025-01-17,P004,LED TV,Electronics,16,6400,107
2025-01-17,P005,Notebook Pack,Stationery,25,125,152
2025-01-17,P006,Rain Jacket,Clothing,3,180,102
2025-01-17,P007,Coffee Maker,Home Appliances,23,1840,67
2025-01-18,P001,Winter Coat,Clothing,47,4700,70
2025-01-18,P002,T-Shirt,Clothing,16,400,36
2025-01-18,P003,Chocolate Box,Food,16,320,104
2025-01-18,P004,LED TV,Electronics,3,1200,126
2025-01-18,P005,Notebook Pack,Stationery,16,80,68
2025-01-18,P006,Rain Jacket,Clothing,5,300,192
2025-01-18,P007,Coffee Maker,Home Appliances,4,320,75
2025-01-19,P001,Winter Coat,Clothing,47,4700,68
2025-01-19,P002,T-Shirt,Clothing,9,225,145
2025-01-19,P003,Chocolate Box,Food,11,220,68
2025-01-19,P004,LED TV,Electronics,18,7200,12
2025-01-19,P005,Notebook Pack,Stationery,19,95,75
2025-01-19,P006,Rain Jacket,Clothing,5,300,101
2025-01-19,P007,Coffee Maker,Home Appliances,2,160,13
2025-01-20,P001,Winter Coat,Clothing,34,3400,98
2025-01-20,P002,T-Shirt,Clothing,8,200,116
2025-01-20,P003,Chocolate Box,Food,14,280,87
2025-01-20,P004,LED TV,Electronics,22,8800,7
2025-01-20,P005,Notebook Pack,Stationery,24,120,104
2025-01-20,P006,Rain Jacket,Clothing,2,120,26
2025-01-20,P007,Coffee Maker,Home Appliances,4,320,48
2025-01-21,P001,Winter Coat,Clothing,48,4800,163
2025-01-21,P002,T-Shirt,Clothing,15,375,39
2025-01-21,P003,Chocolate Box,Food,17,340,145
2025-01-21,P004,LED TV,Electronics,11,4400,50
2025-01-21,P005,Notebook Pack,Stationery,8,40,94
2025-01-21,P006,Rain Jacket,Clothing,3,180,24
2025-01-21,P007,Coffee Maker,Home Appliances,7,560,63
2025-01-22,P001,Winter Coat,Clothing,41,4100,136
2025-01-22,P002,T-Shirt,Clothing,8,200,154
2025-01-22,P003,Chocolate Box,Food,12,240,186
2025-01-22,P004,LED TV,Electronics,17,6800,114
2025-01-22,P005,Notebook Pack,Stationery,23,115,137
2025-01-22,P006,Rain Jacket,Clothing,5,300,161
2025-01-22,P007,Coffee Maker,Home Appliances,10,800,39
2025-01-23,P001,Winter Coat,Clothing,27,2700,123
2025-01-23,P002,T-Shirt,Clothing,19,475,178
2025-01-23,P003,Chocolate Box,Food,15,300,67
2025-01-23,P004,LED TV,Electronics,13,5200,21
2025-01-23,P005,Notebook Pack,Stationery,4,20,137
2025-01-23,P006,Rain Jacket,Clothing,4,240,158
2025-01-23,P007,Coffee Maker,Home Appliances,13,1040,149
2025-01-24,P001,Winter Coat,Clothing,45,4500,117
2025-01-24,P002,T-Shirt,Clothing,5,125,184
2025-01-24,P003,Chocolate Box,Food,18,360,134
2025-01-24,P004,LED TV,Electronics,3,1200,101
2025-01-24,P005,Notebook Pack,Stationery,23,115,108
2025-01-24,P006,Rain Jacket,Clothing,3,180,64
2025-01-24,P007,Coffee Maker,Home Appliances,19,1520,42
2025-01-25,P001,Winter Coat,Clothing,23,2300,138
2025-01-25,P002,T-Shirt,Clothing,21,525,198
2025-01-25,P003,Chocolate Box,Food,14,280,192
2025-01-25,P004,LED TV,Electronics,8,3200,138
2025-01-25,P005,Notebook Pack,Stationery,14,70,92
2025-01-25,P006,Rain Jacket,Clothing,4,240,35
2025-01-25,P007,Coffee Maker,Home Appliances,2,160,199
2025-01-26,P001,Winter Coat,Clothing,37,3700,187
2025-01-26,P002,T-Shirt,Clothing,8,200,165
2025-01-26,P003,Chocolate Box,Food,6,120,83
2025-01-26,P004,LED TV,Electronics,6,2400,180
2025-01-26,P005,Notebook Pack,Stationery,7,35,74
2025-01-26,P006,Rain Jacket,Clothing,1,60,139
2025-01-26,P007,Coffee Maker,Home Appliances,14,1120,186
2025-01-27,P001,Winter Coat,Clothing,45,4500,197
2025-01-27,P002,T-Shirt,Clothing,3,75,119
2025-01-27,P003,Chocolate Box,Food,18,360,51
2025-01-27,P004,LED TV,Electronics,13,5200,48
2025-01-27,P005,Notebook Pack,Stationery,17,85,14
2025-01-27,P006,Rain Jacket,Clothing,5,300,35
2025-01-27,P007,Coffee Maker,Home Appliances,11,880,30
2025-01-28,P001,Winter Coat,Clothing,20,2000,154
2025-01-28,P002,T-Shirt,Clothing,2,50,82
2025-01-28,P003,Chocolate Box,Food,17,340,161
2025-01-28,P004,LED TV,Electronics,13,5200,32
2025-01-28,P005,Notebook Pack,Stationery,20,100,30
2025-01-28,P006,Rain Jacket,Clothing,5,300,18
2025-01-28,P007,Coffee Maker,Home Appliances,13,1040,36
2025-01-29,P001,Winter Coat,Clothing,37,3700,99
2025-01-29,P002,T-Shirt,Clothing,22,550,103
2025-01-29,P003,Chocolate Box,Food,20,400,67
2025-01-29,P004,LED TV,Electronics,13,5200,88
2025-01-29,P005,Notebook Pack,Stationery,9,45,8
2025-01-29,P006,Rain Jacket,Clothing,4,240,98
2025-01-29,P007,Coffee Maker,Home Appliances,20,1600,148
2025-01-30,P001,Winter Coat,Clothing,27,2700,195
2025-01-30,P002,T-Shirt,Clothing,8,200,49
2025-01-30,P003,Chocolate Box,Food,10,200,104
2025-01-30,P004,LED TV,Electronics,21,8400,153
2025-01-30,P005,Notebook Pack,Stationery,24,120,20
2025-01-30,P006,Rain Jacket,Clothing,3,180,153
2025-01-30,P007,Coffee Maker,Home Appliances,25,2000,52
2025-01-31,P001,Winter Coat,Clothing,39,3900,151
2025-01-31,P002,T-Shirt,Clothing,23,575,158
2025-01-31,P003,Chocolate Box,Food,20,400,189
2025-01-31,P004,LED TV,Electronics,22,8800,170
2025-01-31,P005,Notebook Pack,Stationery,10,50,139
2025-01-31,P006,Rain Jacket,Clothing,5,300,149
2025-01-31,P007,Coffee Maker,Home Appliances,3,240,63
2025-02-01,P001,Winter Coat,Clothing,4,400,40
2025-02-01,P002,T-Shirt,Clothing,13,325,128
2025-02-01,P003,Chocolate Box,Food,24,480,168
2025-02-01,P004,LED TV,Electronics,4,1600,149
2025-02-01,P005,Notebook Pack,Stationery,4,20,30
2025-02-01,P006,Rain Jacket,Clothing,5,300,182
2025-02-01,P007,Coffee Maker,Home Appliances,17,1360,116
2025-02-02,P001,Winter Coat,Clothing,4,400,87
2025-02-02,P002,T-Shirt,Clothing,8,200,112
2025-02-02,P003,Chocolate Box,Food,50,1000,108
2025-02-02,P004,LED TV,Electronics,3,1200,5
2025-02-02,P005,Notebook Pack,Stationery,6,30,96
2025-02-02,P006,Rain Jacket,Clothing,1,60,193
2025-02-02,P007,Coffee Maker,Home Appliances,21,1680,154
2025-02-03,P001,Winter Coat,Clothing,5,500,171
2025-02-03,P002,T-Shirt,Clothing,19,475,71
2025-02-03,P003,Chocolate Box,Food,31,620,153
2025-02-03,P004,LED TV,Electronics,24,9600,165
2025-02-03,P005,Notebook Pack,Stationery,16,80,186
2025-02-03,P006,Rain Jacket,Clothing,4,240,148
2025-02-03,P007,Coffee Maker,Home Appliances,14,1120,113
2025-02-04,P001,Winter Coat,Clothing,4,400,128
2025-02-04,P002,T-Shirt,Clothing,17,425,165
2025-02-04,P003,Chocolate Box,Food,39,780,56
2025-02-04,P004,LED TV,Electronics,9,3600,89
2025-02-04,P005,Notebook Pack,Stationery,19,95,9
2025-02-04,P006,Rain Jacket,Clothing,4,240,193
2025-02-04,P007,Coffee Maker,Home Appliances,4,320,40
2025-02-05,P001,Winter Coat,Clothing,2,200,40
2025-02-05,P002,T-Shirt,Clothing,24,600,122
2025-02-05,P003,Chocolate Box,Food,27,540,42
2025-02-05,P004,LED TV,Electronics,2,800,9
2025-02-05,P005,Notebook Pack,Stationery,4,20,85
2025-02-05,P006,Rain Jacket,Clothing,2,120,47
2025-02-05,P007,Coffee Maker,Home Appliances,3,240,180
2025-02-06,P001,Winter Coat,Clothing,5,500,156
2025-02-06,P002,T-Shirt,Clothing,19,475,116
2025-02-06,P003,Chocolate Box,Food,32,640,45
2025-02-06,P004,LED TV,Electronics,7,2800,200
2025-02-06,P005,Notebook Pack,Stationery,6,30,144
2025-02-06,P006,Rain Jacket,Clothing,3,180,137
2025-02-06,P007,Coffee Maker,Home Appliances,10,800,25
2025-02-07,P001,Winter Coat,Clothing,5,500,102
2025-02-07,P002,T-Shirt,Clothing,11,275,76
2025-02-07,P003,Chocolate Box,Food,22,440,37
2025-02-07,P004,LED TV,Electronics,12,4800,87
2025-02-07,P005,Notebook Pack,Stationery,23,115,180
2025-02-07,P006,Rain Jacket,Clothing,1,60,166
2025-02-07,P007,Coffee Maker,Home Appliances,5,400,9
2025-02-08,P001,Winter Coat,Clothing,1,100,10
2025-02-08,P002,T-Shirt,Clothing,4,100,130
2025-02-08,P003,Chocolate Box,Food,20,400,141
2025-02-08,P004,LED TV,Electronics,10,4000,64
2025-02-08,P005,Notebook Pack,Stationery,16,80,42
2025-02-08,P006,Rain Jacket,Clothing,3,180,120
2025-02-08,P007,Coffee Maker,Home Appliances,22,1760,164
2025-02-09,P001,Winter Coat,Clothing,4,400,30
2025-02-09,P002,T-Shirt,Clothing,13,325,178
2025-02-09,P003,Chocolate Box,Food,22,440,19
2025-02-09,P004,LED TV,Electronics,13,5200,7
2025-02-09,P005,Notebook Pack,Stationery,4,20,163
2025-02-09,P006,Rain Jacket,Clothing,1,60,73
2025-02-09,P007,Coffee Maker,Home Appliances,5,400,160
2025-02-10,P001,Winter Coat,Clothing,2,200,58
2025-02-10,P002,T-Shirt,Clothing,25,625,50
2025-02-10,P003,Chocolate Box,Food,36,720,119
2025-02-10,P004,LED TV,Electronics,11,4400,53
2025-02-10,P005,Notebook Pack,Stationery,9,45,125
2025-02-10,P006,Rain Jacket,Clothing,2,120,56
2025-02-10,P007,Coffee Maker,Home Appliances,8,640,7
2025-02-11,P001,Winter Coat,Clothing,0,0,70
2025-02-11,P002,T-Shirt,Clothing,7,175,123
2025-02-11,P003,Chocolate Box,Food,24,480,163
2025-02-11,P004,LED TV,Electronics,16,6400,117
